,order_id,user_id,estimated arrival,transaction_date
257135,2ba9d692-e8e8-4ea3-98c5-c159538767e5,USER20885,13days,2021-12-06
257137,630fbc79-995a-40d6-835a-4d747da04d8d,USER61637,7days,2021-12-04
257163,54974b84-6d12-4d7a-953e-8f0bd753cb58,USER58621,14days,2021-12-23
257174,77537093-c71d-4ba0-afc1-506bcccc453c,USER57244,6days,2021-12-22
257176,9ad9d695-fbf7-474e-877e-116557be84cc,USER43033,6days,2021-11-09
257195,8e1ecb49-d424-4af3-9d14-2dbe7bd7c6fd,USER53809,5days,2021-11-23
257221,30e8bb15-6261-4ecb-b41e-cda902682d6a,USER20729,4days,2021-11-14
257240,07bbd05b-cca9-46da-a9e2-b24e395b8636,USER03047,14days,2021-10-07
257274,ffb421f8-1a94-4a76-9b6b-c8d9f28ad565,USER54543,7days,2021-12-31
257279,2fb47a92-e61f-48e6-9297-ccee2137a84c,USER52062,12days,2021-11-11
257288,c7753fe8-108f-446a-b6f1-b36eedfb764a,USER56910,15days,2021-11-25
257298,767b870d-2caa-4539-9097-f8919b2a83cd,USER49893,3days,2021-10-11
257300,c775c546-0eb2-4e04-ac88-1bfd95e7317e,USER12457,8days,2021-12-30
257309,3423d51f-3692-40a7-a24e-8f2fa776f909,USER22228,8days,2021-11-23
257353,e805ed94-4606-4e28-979e-9cdff08c6ca9,USER22233,6days,2021-10-27
257369,a0eeb6f9-2aab-416d-9765-8d1761de47b4,USER33887,11days,2021-12-17
257370,ffe4eea8-6440-4649-8460-140fc325ded8,USER56496,4days,2021-10-10
257371,7ce71f80-0c2a-4dd0-969d-b0ec2afd1bef,USER19343,15days,2021-12-01
257379,6133a4b2-359b-455a-904f-8c31cb1b63c5,USER46369,14days,2021-12-01
257383,a5e7415f-01e1-43c6-afdd-1619acfca8ae,USER28651,12days,2021-11-03
257407,f1acd965-31a4-40e3-8515-1e880f507e15,USER38319,14days,2021-11-01
257416,685efe78-d2d8-4260-822d-8fdb4ab3b8d2,USER33610,15days,2021-12-30
257417,badb61e2-3737-48bb-8864-13efbb4158a0,USER28991,14days,2021-10-26
257551,e24a8537-185b-4c10-9426-2c26b0dd60b5,USER06638,12days,2021-12-04
257554,e5126c7c-a2d2-4461-98df-75371e78f8e4,USER41944,12days,2021-10-15
257558,9e96a98b-977f-428a-8da3-5361e4d16d45,USER33382,10days,2021-12-12
257560,ecd9106b-8eb3-4028-8a4f-22e268a5c52e,USER21561,6days,2021-12-26
257562,85cf68b6-41ec-427e-8fd2-58fe7888a8bf,USER39724,13days,2021-11-02
257568,b82db560-77c5-4640-abb1-cde8fee8661c,USER49771,12days,2021-11-04
257592,b7026aac-20ab-4d92-8ab0-c7d84923007c,USER18081,5days,2021-10-18
257619,a4bfbb16-729a-49a7-a5cc-61894b245914,USER27491,13days,2021-12-08
257651,15342f2f-dc3c-42bc-baa2-1d884a77a3c8,USER00304,8days,2021-10-26
257667,63752098-b867-4fcc-bfb6-7f1da5650b55,USER06147,5days,2021-12-13
257671,ed530245-a307-4725-b54f-947f55dc4dfe,USER65120,7days,2021-10-28
257677,3be7c6ba-2b09-4025-9572-4a8a61620e77,USER58384,5days,2021-11-22
257694,347b89c4-0e5a-4bf9-96b1-ea165e822b57,USER56319,6days,2021-10-30
257745,bde7f4d8-e939-4294-b025-7b20d0b890af,USER25924,7days,2021-11-29
257751,25dbb97b-fb75-4c73-97b2-bace84d7d25e,USER20810,6days,2021-11-22
257765,636c7fe6-1537-4013-b8dd-cd8b5c59d4be,USER35423,14days,2021-11-28
257770,fedbf207-30a9-4c28-bf3b-6088a0191738,USER46409,4days,2021-11-18
257777,35da8021-3346-484f-bffd-5c347b2af037,USER53719,9days,2021-11-22
257781,57165d4f-0f18-4e83-a0d6-e4ba63889c01,USER33228,14days,2021-10-30
257802,7a416c7f-2625-404e-af86-00f710748966,USER27153,7days,2021-12-11
257814,a67ceb4d-f798-424f-8ce3-f9beee7d4a30,USER38370,6days,2021-10-25
257832,d806abb0-b260-4374-86ff-03af2e318a6b,USER54518,13days,2021-11-04
257834,536b6921-b3aa-472f-a73a-ef3a4e4d3a66,USER45898,14days,2021-12-25
257846,d9f0e137-39d4-4146-a2b5-966663b324ec,USER46092,7days,2021-12-07
257848,0d74e637-b799-49b3-aab6-6cda2cdc589b,USER27241,13days,2021-12-02
257855,178810cb-1026-4fe8-9af0-a2b38d93fd93,USER54512,4days,2021-12-27
257866,e8464d39-8424-40ce-a449-359c79f82213,USER00592,8days,2021-12-15
257869,edea788a-4f43-4215-bd6e-e8dc67e84059,USER05712,15days,2021-11-27
257891,93494c0c-2e30-4134-8ed0-61a50425c5ad,USER31087,15days,2021-12-15
257894,f76931d7-d27e-45ff-868c-39b819e1a2e2,USER64468,4days,2021-12-10
257905,a7cde8a7-8750-459d-ad3f-b37e7ee55ccd,USER44919,3days,2021-10-04
257910,242d9cc2-bcf4-4343-ae96-0d478807e179,USER16714,13days,2021-10-16
257917,ac748344-344f-4a53-8b5e-1a5df5768fe9,USER58726,12days,2021-12-22
257932,4ed6fef6-a1c5-403f-bc7e-db6a97548125,USER34438,14days,2021-11-11
257944,558d65d2-f244-47b4-a2cb-81969b1d19b4,USER47360,7days,2021-11-12
257945,6a591097-4ca1-41d0-9dd4-a16b6292fb97,USER04485,8days,2021-10-03
257961,91847fcf-df24-4d74-936a-c3b928bc6e58,USER38005,13days,2021-12-06
257997,cac2d454-3db3-4e46-943c-3de466651b24,USER30892,14days,2021-10-30
258019,e28dfd81-b831-472a-8866-4ec6684c188c,USER30879,12days,2021-11-12
258024,c478e3c2-4451-49a8-9937-1e940335a930,USER28991,7days,2021-11-08
258056,47c7befc-d5f2-4268-be46-b03a9a36d8a5,USER35297,7days,2021-12-25
258091,1d6c9bdc-f63a-46c7-90ac-42f1bd4bb830,USER08075,13days,2021-12-31
258111,7fb5d597-2849-4ccb-b71c-e0d0a2c886b9,USER63250,7days,2021-11-23
258114,b2b90295-1992-4808-9a18-756da74ba7b9,USER48456,7days,2021-12-19
258122,57b1092f-32eb-48de-9f4f-7fc231f4dd00,USER45731,13days,2021-11-04
258163,eb0cefc6-e574-4c84-a951-0c0ff8c7ea16,USER42579,7days,2021-11-07
258170,4e62e8d5-2fab-4533-9132-2668106a468e,USER25020,6days,2021-12-18
258181,885ef823-5052-4a80-875d-171cea2c9a23,USER31450,9days,2021-10-31
258183,69a06854-a672-4112-add9-0bb5d6a8dbe7,USER39557,3days,2021-11-19
258185,019596e7-755f-4d98-9d89-51dcba9699ca,USER21694,8days,2021-12-07
258191,123dd447-28aa-4ce1-af47-2c06ef183f4c,USER42319,9days,2021-10-12
258195,b6577c26-e571-4473-86db-23de0933fe08,USER09664,3days,2021-10-23
258198,9e832444-b029-4dcc-a071-9e8b12e8ea52,USER33819,5days,2021-11-07
258202,4058bb56-22b1-4c12-85df-2149f160c18a,USER13855,12days,2021-12-11
258205,92b3bbc3-f7e6-4c84-ab20-3af8048dc570,USER65400,6days,2021-11-12
258234,02ac966d-e4d0-4489-82eb-381286cb5ff8,USER31817,3days,2021-11-15
258263,2aeb5295-c09f-416e-a538-084ab5258694,USER34729,13days,2021-12-15
258315,c993ee12-6416-4eed-ae31-5632851e7899,USER18695,5days,2021-10-14
258330,dc7e2c49-c36d-44dd-be85-b23dca63ae51,USER44408,13days,2021-11-05
258351,1e208d37-9e47-406b-bc85-9aadeeee6aad,USER39178,5days,2021-10-16
258359,2013ee29-42dc-4371-b35b-564c5294510b,USER13228,6days,2021-11-16
258362,0bde2a6d-9559-470b-a540-81b45e5f58d5,USER18670,13days,2021-11-24
258372,5f68150c-e921-415c-a68f-921114fef40b,USER07868,8days,2021-12-14
258400,5faa5816-e1a6-40a6-9a7b-4abb978e19cb,USER09570,13days,2021-11-20
258411,326cb08f-c322-479e-97f7-d5ada6929dcc,USER31126,14days,2021-10-21
258441,00a4c4d7-84b8-47a3-b219-c06c023fd359,USER02859,14days,2021-12-19
258446,ed99f60b-ddca-4ce2-9905-e88b5d8e1c37,USER20058,3days,2021-11-22
258457,7db2538f-49ac-49c5-ac1c-913f4e713b6a,USER20287,10days,2021-12-31
258460,c9e11bdd-37af-409c-9d05-482775c53f93,USER07841,9days,2021-12-20
258507,597b9901-b555-4f09-ac52-51fd60081345,USER64965,6days,2021-11-26
258508,79832c07-1c83-404a-bffe-fb1be6d4c08a,USER47651,6days,2021-10-03
258516,e79bd763-43cb-4a8c-a99b-3ed7aa276425,USER23499,12days,2021-10-10
258517,26355e83-6001-424c-a5c2-c396a274bb24,USER47415,4days,2021-10-22
258534,e5a5a6b0-cdfe-4e97-a916-ea4944e609a4,USER05113,6days,2021-11-25
258563,2d3dbb0a-37c6-4746-8998-1773abe19234,USER49584,12days,2021-10-03
258569,abf0e738-6f43-4cf2-9064-3e2316af749d,USER36568,11days,2021-10-29
258576,74d4ffb4-4d30-47ae-b243-cf036f64fed5,USER56826,11days,2021-11-15
258594,57352688-f861-42e2-b021-b89d4d62f91c,USER04194,7days,2021-10-21
258595,5e136b72-85b9-440e-b211-adbcbea04941,USER29401,4days,2021-11-24
258601,34a831d4-87f8-43d8-8daf-7fa7cb047489,USER41062,7days,2021-12-24
258610,5360855b-1a64-441c-a2ff-42529993e8b2,USER52542,13days,2021-12-28
258617,13ba30cd-e149-4cd8-a1f0-2755ca6a6c51,USER37144,13days,2021-10-23
258635,359f592a-3069-4e29-9948-7714b405a2a5,USER57617,11days,2021-12-13
258637,ea563163-7416-4680-9497-2de6e8a57002,USER57291,11days,2021-11-20
258644,579610b3-00e3-43d8-9da5-53d6b89fa073,USER53599,9days,2021-12-23
258666,07f5a005-77d1-4506-a1e7-debfb9d1c772,USER00577,12days,2021-12-31
258673,8d57610d-1a59-4841-b4f5-72f447703e73,USER27491,5days,2021-10-31
258712,c3d125a4-c04f-4c8c-b83a-b59c537f2623,USER48077,6days,2021-10-22
258747,852c02dd-3d09-4196-b6fa-7dd245005c83,USER38264,15days,2021-10-24
258748,ce46300a-0556-4565-b4e9-75ca2756d1f7,USER28455,5days,2021-11-04
258781,34ab660f-00f2-446e-891c-866934327cc0,USER61758,7days,2021-10-10
258782,40a58c24-1269-411b-9c7a-5552bcc048e3,USER22629,4days,2021-12-20
258808,f02e859c-16d6-44f0-94e4-30f0153ae4af,USER24916,6days,2021-10-10
258813,9fa7d242-051b-4f3c-9a84-750956430143,USER20048,5days,2021-10-18
258831,263c417f-d444-467f-bec2-695a38e8896c,USER34992,5days,2021-10-30
258840,077775b9-a34a-423c-bff5-6e67d5a11151,USER55026,5days,2021-11-08
258851,6ab5b0f7-27f9-4630-8679-53f67a59eb20,USER51940,5days,2021-10-19
258858,3af0abe7-69c3-4833-be66-e80085ef0bd0,USER50529,6days,2021-10-13
258879,10cd2b87-ea99-4d3c-9d24-af36fa686c21,USER02951,12days,2021-11-08
258904,600df3eb-6f44-42e0-a9e8-1ae62db3323e,USER21186,6days,2021-11-29
258944,66378ad7-32bc-4db9-8323-d6072479e444,USER06012,6days,2021-12-02
258952,5f031500-ab93-4779-adb2-3e41ce8a1086,USER16639,12days,2021-12-17
258953,254870ae-ed9b-43bb-80ab-fcc447176156,USER28775,13days,2021-12-02
258965,1d23023a-b05f-4153-98a2-62c47a87d166,USER15737,4days,2021-10-13
258969,55427935-c451-4df3-9c75-3d1e8966b870,USER09153,6days,2021-11-02
258970,b805ea30-3beb-47e7-b7c3-bce80d7b9ee5,USER32117,11days,2021-11-16
258988,82aa7f95-7fb6-4cbb-9ff4-87bd69ac0edf,USER39267,11days,2021-11-22
258989,2dd2fcb7-32ad-4795-9632-80331af7286e,USER07325,7days,2021-11-21
259006,7cd67d35-ca3a-44fa-8f32-b004dccb8818,USER29227,13days,2021-11-12
259015,6b28c0e3-a9a1-4f5b-90e1-67afdda78df2,USER60686,15days,2021-11-06
259037,977df262-85c5-4c31-804b-04debeae3065,USER10862,12days,2021-11-05
259047,1e1b6746-fff4-4511-a7e5-76b7eefc52dc,USER07587,7days,2021-10-11
259062,defee559-d6a8-45b8-a2e8-9e388f3f03f8,USER15987,9days,2021-11-05
259064,0e1cd336-111d-4aa9-bc65-3eff84fd6a21,USER00781,6days,2021-11-07
259075,d8b406a6-f3e9-4504-b0d0-669f79caea2d,USER16283,12days,2021-10-20
259078,89a5a241-5d31-440d-9e4c-29c5c0edd92e,USER58402,13days,2021-11-03
259082,3b22f099-e0f1-44c0-8a99-682ffd9cca4f,USER06120,6days,2021-12-24
259118,c7e9ec14-f916-4ebe-af2c-3dbd3f3974a9,USER29297,5days,2021-11-15
259129,6ba8b516-6d97-47fe-9750-76639c68812a,USER06678,9days,2021-10-05
259153,62efe493-2c21-4b5b-b024-061259bcf0ab,USER21456,3days,2021-10-10
259156,a48eae8b-368b-4dc1-842b-bbe1a69a6c83,USER44864,7days,2021-12-10
259158,79560634-cd5d-4f28-a91d-bcbb8ae82cfc,USER11796,4days,2021-11-06
259199,57aae2f5-a7d1-4fcd-9b08-9f7db204dd6d,USER04016,15days,2021-11-14
259202,78f7c3ae-4c73-4828-a0b8-22905aa64c93,USER19262,3days,2021-10-02
259204,088e9af8-7860-4df1-b87d-17e39bba6f2e,USER15987,11days,2021-12-02
259207,2cb0962f-f453-4d38-b778-7eff48554a87,USER56560,12days,2021-12-05
259222,c9a437a8-4c5f-4b8c-83c3-557d9ccb4350,USER57761,14days,2021-11-24
259223,b3fba970-09e6-4086-b92a-54939a5d3a49,USER03532,12days,2021-11-11
259268,f5e30503-ade6-4756-bb41-e6f5cfe4a16d,USER60489,8days,2021-11-29
259269,3e64d1cb-ffc2-4fb7-ae0b-8262eeb19b4f,USER46883,6days,2021-12-14
259278,5d272496-5ceb-48cd-8adf-b91ed8067cc9,USER64300,12days,2021-11-21
259297,87b94b0b-ebdb-4912-83cb-f0c73e6fdaa0,USER35996,7days,2021-11-16
259301,6c257c5c-66c0-471a-a6dd-19fa71c87c7a,USER52979,15days,2021-10-21
259319,dd36ab65-3468-4683-82da-a45f14d29e42,USER17358,5days,2021-12-11
259328,0f845f02-494e-4a9c-b3a7-caa0b8cb1b67,USER47897,15days,2021-12-21
259336,476b4c8b-de9a-41f6-8107-761b2f769514,USER42183,7days,2021-11-03
259381,b2886dfe-66b1-4f2b-9ce1-843f7fd2b4a8,USER45918,13days,2021-12-02
259390,f50f692f-76e2-45af-b044-8a501ef5741a,USER55711,14days,2021-12-18
259412,c001db37-6af3-479c-ac0b-e5887731bbc3,USER16160,10days,2021-12-05
259418,47a61648-a627-4290-be61-f73cb2cced15,USER42770,9days,2021-12-24
259423,f64fbeb2-5a4b-40af-9dfb-e1f33f252107,USER45139,8days,2021-11-03
259436,31fb6e63-3560-4b09-b648-431a506028e8,USER28052,10days,2021-12-27
259441,bfb962c1-6bef-4fb3-975e-a1d471ee37ae,USER03574,10days,2021-10-14
259443,8fd921a7-251c-41d7-9c48-7d272e3b30a8,USER58174,4days,2021-12-21
259447,bfbf55d2-59ac-494d-a9e2-2d80333f3e62,USER23878,10days,2021-11-26
259451,b2c3d48e-d9d7-49c4-8508-a69da2eedbb3,USER50356,6days,2021-11-19
259468,c3e44d49-3699-4f52-a3b0-cf613a6bb9a7,USER11114,15days,2021-12-31
259476,9db7528c-8ca5-4033-a907-fe57b0766e50,USER05660,11days,2021-10-12
259508,f80862f0-0293-4404-bc51-110cdf87ae67,USER26869,6days,2021-10-14
259520,f3f5c855-1a88-41cf-9716-dcd1992c80f8,USER13029,4days,2021-10-10
259548,6de077e5-38e4-457a-8032-5bbb71c72f58,USER61379,8days,2021-11-09
259592,8cffab02-d0ee-46c6-9b8e-3ca06b95aef1,USER03081,15days,2021-11-13
259612,15f7c274-ec1d-4ff2-a2e1-47a6718d7f03,USER07776,10days,2021-11-01
259613,e2d9fa05-fb11-401e-ae08-f4c11eb10795,USER39681,7days,2021-10-17
259617,97f1c084-bd0e-423f-aef7-8965d02e464b,USER11101,10days,2021-12-24
259623,4e43ee29-c65c-4cd4-ac6f-432dc647c19d,USER40431,3days,2021-10-17
259638,1bce19d1-0e76-45f5-9a5c-43bbb3130484,USER55026,5days,2021-10-01
259648,f7081e8d-4387-48e0-86d6-88ae8618ebd0,USER49335,15days,2021-12-07
259659,d865f592-6a89-4629-a987-eea6dceeee88,USER58346,4days,2021-12-22
259670,6248e1fd-3870-4462-8feb-497f771d68dd,USER19322,14days,2021-12-02
259672,08db30c9-abf2-4a1e-87b0-140dd4c78703,USER25855,4days,2021-11-27
259694,0461f79f-ad71-430f-8bb8-923e9170a5e3,USER52772,10days,2021-10-31
259757,56662f7e-9f48-4e5f-baab-0f501225b957,USER61110,6days,2021-12-05
259761,4b818a2a-886c-46f9-ba94-b87d52feef23,USER24071,5days,2021-10-24
259781,2fc9c6c8-a27f-4318-b246-9a66df4736bb,USER03165,6days,2021-12-16
259784,a0ca71ea-d6ce-407a-97dd-7537a6cd26b1,USER17483,5days,2021-12-06
259823,d86248d6-fb5e-4ea4-aa6a-7c85a55b7042,USER12495,15days,2021-10-24
259831,bbbdab1e-098d-489a-a36b-6f21492daa59,USER36819,4days,2021-10-25
259835,7c5eff40-8894-4d7a-bc1a-75fb2ddcb17e,USER63839,13days,2021-10-05
259841,1cf4a8bb-2d4c-4930-b744-193b3c324786,USER30946,9days,2021-12-22
259848,1a22404d-4d82-4fa2-8142-523763161911,USER33302,12days,2021-12-22
259850,db54a838-6d0c-426c-b200-2d5f7a8e4341,USER17463,13days,2021-11-28
259851,e6bb8bda-941c-4667-967e-0124e3e50c46,USER58004,12days,2021-12-03
259864,07e5dff2-2fc3-4a37-af59-9a1a6e0ada65,USER20900,10days,2021-10-25
259874,761eac40-64ba-46ba-b017-8802c058a49b,USER47565,9days,2021-10-27
259889,4870a1a5-81b2-484a-bbe3-db47d46a5af9,USER16589,3days,2021-11-01
259890,486152c1-3fb9-4a24-8c10-07f42ccfcbc8,USER12639,15days,2021-12-09
259900,2fcc1226-42b7-4ca3-bcb7-ec5abcd11f72,USER35333,11days,2021-11-24
259915,4848bf7e-e056-4b7f-b9ef-d5742c56ba01,USER22698,11days,2021-12-01
259951,3b6ec730-21c6-4c13-9441-f8c39563b9da,USER54543,4days,2021-10-04
259969,ece754e0-ec5c-498e-9eef-154f2d3da0bc,USER48604,10days,2021-12-03
259972,9d330a88-b95b-46f0-acf8-8c030311c12a,USER49584,13days,2021-11-27
259985,5038e1ba-d7a9-4c44-b45e-7c4c9ad26d27,USER54745,7days,2021-11-26
260002,af7f69e8-fb73-4f75-9006-b8a34a3b02b3,USER36854,12days,2021-12-01
260013,2ef342bd-1512-41e6-a8b2-b0219b24fb61,USER65398,6days,2021-11-25
260026,63f6d94c-5954-47d8-9e1b-79ecfcbe1b40,USER22232,8days,2021-12-06
260031,b0d2583f-43a5-4b55-841a-a34a42b78b6c,USER57291,9days,2021-11-30
260032,18442506-2f61-4d26-bce7-fd84f8fb1e7d,USER50900,10days,2021-12-17
260039,ca7d105a-ce6b-446c-9500-ad7f721536b7,USER06870,9days,2021-10-03
260040,1711ed8c-065e-403d-9e09-ea9797f8a4e8,USER40642,13days,2021-10-29
260041,e88c5c49-aaf4-45b0-9271-d853ea818131,USER28651,7days,2021-10-26
260069,082bce3f-7436-4897-888c-42636b135a5f,USER28531,11days,2021-12-09
260076,9c2b4978-3bde-4e50-8124-ff8f43cd7685,USER18753,7days,2021-11-01
260086,601c7c66-758f-4b66-9a73-72c5ca8a8a48,USER04133,7days,2021-11-07
260101,2bf39073-6739-4ee8-8bd6-d3165aa38d7b,USER51679,14days,2021-11-18
260120,fb186741-ccc6-4f0f-9101-b1070d8d9dde,USER52547,11days,2021-10-11
260136,5ba1217f-00d7-4e10-8020-f5aeb6188287,USER63098,13days,2021-10-08
260156,36534250-f167-4625-b364-39a643fcb8df,USER40155,3days,2021-11-23
260172,4fa169c6-6b16-4fdf-b810-934436056b4b,USER22153,7days,2021-10-23
260183,4c21e512-bc8d-4a24-9f30-98cde51493b9,USER20022,11days,2021-11-04
260186,f5d02398-6153-40a4-88d4-499ec8b55e78,USER18220,3days,2021-10-09
260251,0c888b16-4151-42a1-980f-adfc0b36ba4e,USER41500,7days,2021-10-07
260263,756989b7-d8ea-4952-9fc8-7c79b1b3d73c,USER15957,7days,2021-10-15
260269,630339a6-e0ef-4ac2-94a4-ca09f46b735c,USER47286,5days,2021-11-03
260287,2b4fd61d-c6b6-470c-9cf9-5f4ad1cecbf4,USER29800,4days,2021-11-06
260296,687d0ecd-5a6e-4418-80b5-6e1611b91853,USER03604,5days,2021-10-10
260299,cf7c1488-a7d7-4c1c-a866-beaa3d169393,USER29567,11days,2021-12-25
260357,17f67e1c-6b87-430a-96ce-29c3a1610f4c,USER57213,11days,2021-10-06
260368,de2abbef-b38b-4d14-970d-46990bd28f45,USER11017,13days,2021-11-13
260376,64906fa6-8c13-4cd4-99a3-455fc65448d4,USER25319,5days,2021-11-11
260383,e79bab16-a808-45bb-a3a4-f209a332e12f,USER42863,3days,2021-12-20
260394,16cc975d-c88b-417d-91b5-3b229f8f195a,USER57163,10days,2021-12-30
260402,766624e2-4b75-4f43-9f9f-b9fc8f84c1fe,USER63283,5days,2021-11-24
260404,dc915cbf-e2a6-404b-9c4b-47db6f0ba260,USER49257,8days,2021-10-12
260408,82f75a71-0502-4c12-a1e8-81005103a2ed,USER46066,15days,2021-10-02
260421,a57047d4-50d8-4315-bfa7-9ee4415aeefe,USER51419,12days,2021-12-06
260433,f32d1399-df40-41bb-abb8-4e6145291d9c,USER06229,15days,2021-10-15
260436,948ef266-e152-41b4-9782-dbf1a2cc39e0,USER50186,10days,2021-12-15
260442,241c3b75-4fbc-4a3a-804a-eaaaef8ae2a8,USER15816,10days,2021-12-08
260461,debd3cf3-4ec3-4894-98a6-67306e0d1ae8,USER02596,12days,2021-10-02
260488,630a78be-72c2-43c5-823f-22762f46aef8,USER65086,3days,2021-11-19
260498,123e321c-2c9e-4fcb-bbf6-c4743f6502f5,USER20808,9days,2021-12-12
260509,54681c34-7120-4c36-80d6-cb7ea6243175,USER56173,3days,2021-11-21
260541,4cde794a-ef01-4062-88c0-209d71c511e2,USER45624,8days,2021-10-19
260571,e2642669-67b2-49f6-9757-f17b9c0f83c0,USER61173,5days,2021-10-20
260579,d0f4045f-d496-496a-a65f-84b56a49179a,USER12413,8days,2021-10-27
260588,5f5f7fac-8480-46e9-bb95-3e9190484a13,USER29766,4days,2021-12-28
260593,32d9c953-a90e-4ab9-a841-df8dcc8fe149,USER48339,5days,2021-10-14
260609,c4f43da1-169b-4c88-9175-681368048d6c,USER42275,12days,2021-11-28
260629,2a431a34-2615-4061-918e-f451ef9d31de,USER30174,8days,2021-11-20
260636,dcdaf05c-8dad-41ab-b8dd-c717dcc904eb,USER54744,7days,2021-12-24
260688,1d19d1db-a865-4f46-8d8a-060468937832,USER28509,7days,2021-12-30
260694,628ac70d-e507-4f14-b859-9d97d7022e5b,USER63185,3days,2021-11-04
260722,3db63531-4359-434f-acec-adfaa9a0f4de,USER35826,7days,2021-11-14
260725,b8097180-69f6-44e3-b795-2e6389d48e6a,USER41883,4days,2021-10-08
260728,d662300d-2f8d-4048-8b5d-2f822e3d23c0,USER00195,5days,2021-11-08
260731,8c95c72d-2148-4c9c-adb6-75f429397a19,USER40804,14days,2021-11-29
260733,46343c90-8ff6-4a03-b5e8-43b1da06f23a,USER05563,6days,2021-12-12
260737,fdef63a6-5208-4568-aa71-a76946557523,USER03143,11days,2021-10-01
260748,46497bd4-0cf1-45b7-af4d-17e5e3bca2c4,USER33074,9days,2021-10-17
260750,ecaa2e68-8c88-4e9d-8585-8056dfc7e8c6,USER14191,14days,2021-12-17
260760,5951cebc-d588-4142-b95b-52d1a4674a1f,USER16714,10days,2021-12-26
260781,793c9ce3-ae32-4470-a1ac-f3d3002caca5,USER59411,11days,2021-12-18
260817,4382ce05-8f56-4587-a1b6-2b391ac141b7,USER00829,7days,2021-11-18
260827,933663e8-e32e-4c77-833e-6553983f7b73,USER08064,13days,2021-11-18
260837,7d3c955a-24e6-46f6-928a-226407adea47,USER37912,6days,2021-10-21
260872,95c27724-c274-43b1-b85c-51509f2fe7d0,USER52923,3days,2021-10-08
260883,5e490c7a-cff2-4b83-8525-1397b653c9f1,USER15573,6days,2021-12-10
260931,0bb84856-2eb6-4d9d-b994-2a36325e05fb,USER48077,8days,2021-10-07
260935,7aa87437-3434-40c1-9630-3c6577b1eddf,USER09763,11days,2021-12-17
260939,df3cd916-fb10-4650-980c-3adcc0a5d627,USER48363,13days,2021-10-10
260962,d95dde12-1013-4fa9-b075-73a6046f2a24,USER41225,5days,2021-12-28
260984,50555c3e-bb4b-42c9-b6fc-fd9e493b8f47,USER22643,8days,2021-11-20
260995,64960b12-a16d-4cdd-a1cc-386c9ca20de8,USER23805,9days,2021-10-17
261006,4fedf6c0-27c3-408b-91a4-c8bda2c716e0,USER20808,12days,2021-10-02
261008,463194fa-8e3f-41a3-903e-e0a1b678a590,USER29937,7days,2021-11-21
261011,2ffc0740-a828-493d-b257-8f1660fbf156,USER22593,5days,2021-12-17
261057,330d0299-14f3-40d2-a659-586f5493a6cb,USER11238,6days,2021-11-20
261070,50acab6e-ea04-41f6-af8f-4461722bcabf,USER53379,4days,2021-10-15
261139,f69b2575-caa5-451f-ad84-39860d0f4ce0,USER55563,12days,2021-12-11
261168,add9af20-75c4-48b4-b47a-18cb122056b3,USER14399,7days,2021-11-30
261173,5d261c22-8725-4419-b007-86045078bd42,USER64913,9days,2021-11-19
261184,ad433df7-a00e-42eb-82d9-0c19604422a6,USER26307,11days,2021-12-15
261234,a8820321-5d16-4e8a-9d10-83db4a122ebd,USER40012,7days,2021-12-22
261239,2fdc97fc-d1be-4e4c-9651-e0ec3cb3ac88,USER58038,11days,2021-10-30
261246,76129117-477c-4cd8-a063-0892f57db3cd,USER43745,11days,2021-10-04
261256,9ba9e6f4-d80e-4a11-af49-1e6db90e9ca9,USER60704,4days,2021-12-24
261278,1089068e-a90b-482a-a4a0-919caec45b73,USER37741,15days,2021-12-03
261284,a5a5d50e-69f8-423b-8268-8de0931ebda2,USER06361,12days,2021-12-29
261286,92e5f578-a60a-43a0-b111-2e5f51f7876d,USER50222,8days,2021-12-03
261299,c613dfad-b994-4620-a843-c661f214c7be,USER49694,8days,2021-11-17
261310,484c9581-f776-4386-8afe-7fb677983ae5,USER54730,11days,2021-12-29
261315,619103c5-42d1-4ccf-889c-1d1660479519,USER11618,5days,2021-10-03
261322,dc3f7254-38a2-41e6-9953-008c58b6f647,USER49298,11days,2021-10-07
261324,f2ab2dfb-5334-4972-a9fe-697a89f85e5f,USER11101,10days,2021-11-15
261357,a62290f2-493c-468a-8b4f-f3b5230d5683,USER04725,9days,2021-12-11
261364,1e3517de-57ea-4443-9ef8-1d368f0f42d0,USER09785,7days,2021-10-02
261387,fb9aa9c8-e20e-428f-8063-d6f0d5b7bad0,USER15524,14days,2021-11-29
261395,89b88c8c-93fa-43aa-8c1c-9978266d6d93,USER63423,8days,2021-11-27
261406,a8102498-47e5-4a03-877a-dfec49602e06,USER16820,10days,2021-12-21
261407,1eece19f-827c-49ac-867c-3c02e41af56b,USER48890,12days,2021-10-15
261417,ce869688-e450-4774-9175-aec1329c9114,USER47296,13days,2021-11-07
261418,8f293762-a512-4ea9-9e25-6a9f40f11812,USER12834,5days,2021-12-30
261448,d928dcf2-f5dd-4e16-ab4a-bfdabefacff2,USER08164,14days,2021-12-16
261452,9ef27133-4bfa-4986-bf4a-0953aad3e5d4,USER55826,4days,2021-10-24
261456,2ae1a73a-2bd3-44ae-9392-649db68ac560,USER30178,10days,2021-12-03
261468,65f1b2c5-261e-4894-b71a-c869efe642f8,USER53447,3days,2021-10-01
261473,0e75ea53-6da5-41c1-833e-9ec0342af61f,USER24596,7days,2021-12-07
